t,gRef
192319.079273738,3.97778424677625
192379.085226709,3.97809520236654
192439.091179681,3.9784060614797
192499.097132652,3.97871681533787
192559.103085624,3.97902747127362
192619.109038595,3.97933803614501
192679.114991567,3.97964850608575
192739.120944538,3.97995887221884
192799.12689751,3.98026913485395
192859.132850481,3.98057930220388
192919.138803453,3.98088937184569
192979.144756424,3.98119933910171
193039.150709396,3.9815092079703
193099.156662367,3.98181897877023
193159.162615339,3.98212865302546
193219.16856831,3.98243822665202
193279.174521282,3.98274770526424
193339.180474253,3.98305708177457
193399.186427225,3.98336636241443
193459.192380196,3.98367555137253
193519.198333168,3.98398463810984
193579.20428614,3.98429362979528
193639.210239111,3.98460252471363
193699.216192083,3.98491132280668
193759.222145054,3.98522001920751
193819.228098026,3.98552861669552
193879.234050997,3.98583711878537
193939.240003969,3.98614552306673
193999.24595694,3.98645382879471
194059.251909912,3.98676203782724
194119.257862883,3.98707014787259
194179.263815855,3.98737815881005
194239.269768826,3.98768607352712
194299.275721798,3.98799389263227
194359.281674769,3.98830161595182
194419.287627741,3.9886092431426
194479.293580712,3.98891677782808
194539.299533684,3.98922421584373
194599.305486655,3.98953155556889
194659.311439627,3.98983879621243
194719.317392598,3.99014594018626
194779.32334557,3.99045298636969
194839.329298542,3.99075993253109
194899.335251513,3.99106678591523
194959.341204485,3.99137354253654
195019.347157456,3.99168020179407
195079.353110428,3.99198676389992
195139.359063399,3.9922932324873
195199.365016371,3.99259960444782
195259.370969342,3.99290587681964
195319.376922314,3.993212054897
195379.382875285,3.99351814060203
195439.388828257,3.99382412842486
195499.394781228,3.99413002210176
195559.4007342,3.99443582346161
195619.406687171,3.99474152171362
195679.412640143,3.99504712897895
195739.418593114,3.99535264512018
195799.424546086,3.99565806223276
195859.430499057,3.99596338775412
195919.436452029,3.99626861553609
195979.442405,3.99657373971022
196039.448357972,3.99687877082637
196099.454310944,3.99718370678105
196159.460263915,3.99748854776694
196219.466216887,3.99779329273503
196279.472169858,3.99809794482987
196339.47812283,3.99840250886162
196399.484075801,3.99870697509998
196459.490028773,3.99901134342907
196519.495981744,3.99931561159897
196579.501934716,3.9996197848159
196639.507887687,3.99992386697214
196699.513840659,4.00022785771551
196759.51979363,4.00053175612421
196819.525746602,4.00083555362964
196879.531699573,4.00113925617918
196939.537652545,4.00144286983661
196999.543605516,4.00174638393841
197059.549558488,4.00204980061908
197119.555511459,4.00235313203542
197179.561464431,4.00265636900361
197239.567417402,4.00295950837214
197299.573370374,4.00326255411835
197359.579323346,4.00356550950594
197419.585276317,4.00386837049214
197479.591229289,4.00417113603903
197539.59718226,4.00447380591455
197599.603135232,4.00477637978479
197659.609088203,4.00507886313564
197719.615041175,4.00538125273894
197779.620994146,4.00568354542323
197839.626947118,4.00598574156418
197899.632900089,4.00628784912701
197959.638853061,4.00658986414181
198019.644806032,4.00689178284391
198079.650759004,4.00719361213152
198139.656711975,4.00749535080428
198199.662664947,4.00779699650683
198259.668617918,4.00809854547563
198319.67457089,4.00840000146129
198379.680523861,4.00870136938996
198439.686476833,4.00900264335484
198499.692429805,4.00930382157627
198559.698382776,4.00960490697833
198619.704335748,4.00990590068595
198679.710288719,4.0102067950508
198739.716241691,4.01050759509456
198799.722194662,4.01080830703365
198859.728147634,4.01110892201998
198919.734100605,4.01140944185646
198979.740053577,4.01170987989616
199039.746006548,4.01201022398671
199099.75195952,4.01231047687188
199159.757912491,4.01261063745455
199219.763865463,4.01291070324512
199279.769818434,4.01321068001968
199339.775771406,4.01351056002243
199399.781724377,4.0138103476075
199459.787677349,4.01411004403476
199519.79363032,4.01440965065095
199579.799583292,4.01470916747393
199639.805536264,4.01500858717696
199699.811489235,4.01530791770832
199759.817442207,4.015607154504
199819.823395178,4.01590630042247
199879.82934815,4.01620536562279
199939.835301121,4.0165043357341
199999.841254093,4.0168032074762
200059.847207064,4.01710198645416
200119.853160036,4.01740067049091
200179.859113007,4.01769926689142
200239.865065979,4.01799777496525
200299.87101895,4.01829619190151
200359.876971922,4.01859451860513
200419.882924893,4.01889275074415
200479.888877865,4.01919089068872
200539.894830836,4.01948894000675
200599.900783808,4.01978690033503
200659.906736779,4.0200847685488
200719.912689751,4.02038254405434
200779.918642722,4.02068022693462
200839.924595694,4.02097781829483
200899.930548666,4.02127532813881
200959.936501637,4.0215727524504
201019.942454609,4.02187008153189
201079.94840758,4.02216732019701
201139.954360552,4.02246446539734
201199.960313523,4.02276151577897
201259.966266495,4.02305847678837
201319.972219466,4.02335534522863
201379.978172438,4.02365212188391
201439.984125409,4.02394881112663
201499.990078381,4.02424541301778
201559.996031352,4.02454192608841
201620.001984324,4.02483834820159
201680.007937295,4.02513468379754
201740.013890267,4.02543093342284
201800.019843238,4.02572709082836
201860.02579621,4.02602315251247
201920.031749181,4.02631912236619
201980.037702153,4.02661500453199
202040.043655125,4.02691079968566
202100.049608096,4.02720650131188
202160.055561068,4.02750211360808
202220.061514039,4.02779763429511
202280.067467011,4.0280930668717
202340.073419982,4.02838840960547
202400.079372954,4.02868366022707
202460.085325925,4.02897882711392
202520.091278897,4.02927391164232
202580.097231868,4.02956890782507
202640.10318484,4.02986380926474
202700.109137811,4.03015862424474
